671.08093;3149
671.11823;3146
671.15552;3163
671.19281;3153
671.2301;3151
671.26746;3159
671.30475;3153
671.34204;3146
671.37933;3141
671.41663;3147
671.45392;3153
671.49121;3142
671.5285;3146
671.5658;3154
671.60309;3161
671.64038;3153
671.67761;3151
671.7149;3155
671.7522;3156
671.78949;3156
671.82678;3153
671.86407;3155
671.90137;3155
671.9386;3150
671.97589;3155
672.01318;3150
672.05048;3164
672.08771;3157
672.125;3143
672.16229;3159
672.19952;3150
672.23682;3143
672.27411;3143
672.31134;3153
672.34863;3158
672.38586;3146
672.42316;3149
672.46045;3158
672.49768;3156
672.53497;3143
672.5722;3143
672.6095;3145
672.64673;3150
672.68396;3152
672.72125;3147
672.75848;3145
672.79578;3151
672.83301;3149
672.87024;3154
672.90753;3163
672.94476;3161
672.98199;3153
673.01929;3148
673.05652;3156
673.09375;3157
673.13098;3141
673.16827;3138
673.20551;3151
673.24274;3157
673.27997;3152
673.3172;3151
673.35443;3156
673.39172;3161
673.42896;3153
673.46619;3148
673.50342;3154
673.54065;3160
673.57788;3148
673.61511;3150
673.65234;3158
673.68958;3166
673.72681;3153
673.76404;3149
673.80127;3157
673.8385;3159
673.87567;3139
673.9129;3143
673.95013;3158
673.98737;3161
674.0246;3157
674.06183;3144
674.099;3161
674.13623;3162
674.17346;3147
674.21069;3147
674.24786;3151
674.2851;3154
674.32233;3152
674.3595;3151
674.39673;3152
674.43396;3154
674.47113;3146
674.50836;3146
674.54553;3153
674.58276;3157
674.61993;3155
674.65717;3142
674.6944;3153
674.73157;3162
674.76874;3149
674.80597;3148
674.84314;3147
674.88037;3152
674.91754;3139
674.95477;3152
674.99194;3155
675.02911;3157
675.06635;3154
675.10352;3140
675.14069;3151
675.17786;3161
675.21509;3148
675.25226;3146
675.28943;3154
675.3266;3160
675.36383;3144
675.401;3144
675.43817;3151
675.47534;3155
675.51251;3143
675.54968;3143
675.58685;3153
675.62402;3157
675.66119;3152
675.69836;3145
675.73553;3153
675.77271;3155
675.80988;3151
675.84705;3151
675.88422;3151
675.92139;3159
675.95856;3142
675.99573;3146
676.0329;3154
676.07007;3163
676.10718;3156
676.14435;3148
676.18152;3164
676.21869;3158
676.25586;3149
676.29297;3146
676.33014;3147
676.36731;3152
676.40442;3147
676.44159;3140
676.47876;3154
676.51587;3150
676.55304;3152
676.59021;3148
676.62732;3155
676.66449;3157
676.7016;3156
676.73877;3148
676.77588;3155
676.81305;3160
676.85016;3151
676.88733;3146
676.92444;3154
676.96161;3156
676.99872;3151
677.03583;3147
677.073;3161
677.11011;3154
677.14728;3152
677.18439;3147
677.2215;3160
677.25861;3157
677.29578;3148
677.33289;3153
677.37;3163
677.4071;3164
677.44427;3152
677.48138;3147
677.51849;3152
677.5556;3154
677.59271;3156
677.62982;3149
677.66693;3149
677.70404;3158
677.74115;3155
677.77826;3152
677.81537;3156
677.85248;3155
677.88959;3148
677.9267;3154
677.96381;3150
678.00092;3150
678.03802;3143
678.07513;3144
678.11224;3147
678.14935;3156
678.18646;3155
678.22351;3142
678.26062;3150
678.29773;3163
678.33484;3154
678.37189;3149
678.409;3155
678.44611;3158
678.48322;3151
678.52026;3155
678.55737;3149
678.59442;3151
678.63153;3146
678.66864;3151
678.70569;3155
678.7428;3161
678.77985;3149
678.81696;3149
678.854;3155
678.89111;3160
678.92816;3151
678.96527;3143
679.00232;3153
679.03943;3159
679.07648;3151
679.11353;3139
679.15063;3157
679.18768;3159
679.22473;3151
679.26184;3153
679.29889;3154
679.33594;3157
679.37305;3149
679.4101;3142
679.44714;3156
679.48419;3157
679.52124;3152
679.55835;3148
679.5954;3156
679.63245;3152
679.66949;3151
679.70654;3146
679.74359;3145
679.78064;3156
679.81769;3145
679.85474;3147
679.89178;3149
679.92883;3156
679.96588;3154
680.00293;3149
680.03998;3161
680.07703;3161
680.11407;3151
680.15112;3140
680.18811;3146
680.22516;3155
680.26221;3144
680.29926;3146
680.3363;3151
680.37329;3163
680.41034;3154
680.44739;3135
680.48444;3158
680.52142;3162
680.55847;3155
680.59552;3142
680.63251;3152
680.66956;3157
680.70654;3148
680.74359;3151
680.78064;3156
680.81763;3156
680.85468;3151
680.89166;3153
680.92871;3156
680.9657;3154
681.00269;3147
681.03973;3147
681.07672;3152
681.11377;3161
681.15076;3148
681.18774;3149
681.22479;3142
681.26178;3158
681.29877;3145
681.33582;3143
681.3728;3148
681.40979;3155
681.44678;3147
681.48383;3152
681.52081;3157
681.5578;3151
681.59479;3157
681.63177;3151
681.66876;3152
681.70575;3161
681.7428;3146
681.77979;3149
681.81677;3150
681.85376;3157
681.89075;3146
681.92773;3148
681.96472;3150
682.00171;3164
682.03864;3144
682.07562;3141
682.11261;3152
682.1496;3159
682.18658;3156
682.22357;3150
682.26056;3159
682.29749;3156
682.33447;3153
682.37146;3145
682.40845;3157
682.44537;3164
682.48236;3150
682.51935;3145
682.55634;3163
682.59326;3161
682.63025;3153
682.66718;3145
682.70416;3151
682.74115;3155
682.77808;3165
682.81506;3141
682.85199;3150
682.88898;3161
682.9259;3155
682.96289;3145
682.99982;3150
683.0368;3157
683.07373;3152
683.11066;3149
683.14764;3159
683.18457;3158
683.2215;3148
683.25848;3146
683.29541;3155
683.33234;3159
683.36932;3148
683.40625;3145
683.44318;3152
683.4801;3156
683.51703;3143
683.55402;3147
683.59094;3154
683.62787;3155
683.66479;3154
683.70172;3153
683.73865;3155
683.77557;3160
683.8125;3148
683.84943;3145
683.88635;3156
683.92328;3157
683.96021;3149
683.99713;3145
684.03406;3152
684.07098;3159
684.10791;3157
684.14484;3155
684.18176;3142
684.21863;3156
684.25555;3156
684.29248;3151
684.32941;3159
684.36627;3152
684.4032;3147
684.44012;3146
684.47705;3148
684.51392;3152
684.55084;3150
684.58777;3146
684.62463;3156
684.66156;3155
684.69843;3140
684.73535;3150
